,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
4081,15-24 years,France,2920000000000.0,3865331,3965.8,female,2.79,108,2249.0,2008
4082,5-14 years,France,2920000000000.0,3893417,3965.8,male,0.51,20,2249.0,2008
4083,5-14 years,France,2920000000000.0,3705031,3965.8,female,0.16,6,2249.0,2008
4084,75+ years,France,2690000000000.0,2035007,3822.5,male,66.39,1351,2249.0,2009
4085,35-54 years,France,2690000000000.0,8526689,3822.5,male,36.64,3124,2249.0,2009
4086,55-74 years,France,2690000000000.0,6081994,3822.5,male,33.43,2033,2249.0,2009
4087,25-34 years,France,2690000000000.0,3838456,3822.5,male,21.55,827,2249.0,2009
4088,75+ years,France,2690000000000.0,3487831,3822.5,female,13.3,464,2249.0,2009
4089,55-74 years,France,2690000000000.0,6675905,3822.5,female,13.23,883,2249.0,2009
4090,35-54 years,France,2690000000000.0,8763692,3822.5,female,11.86,1039,2249.0,2009
4091,15-24 years,France,2690000000000.0,3953357,3822.5,male,10.22,404,2249.0,2009
4092,25-34 years,France,2690000000000.0,3905999,3822.5,female,5.5,215,2249.0,2009
4093,15-24 years,France,2690000000000.0,3843704,3822.5,female,3.17,122,2249.0,2009
4094,5-14 years,France,2690000000000.0,3922145,3822.5,male,0.66,26,2249.0,2009
4095,5-14 years,France,2690000000000.0,3735948,3822.5,female,0.29,11,2249.0,2009
4096,75+ years,France,2640000000000.0,2081818,3746.9,male,65.04,1354,2249.0,2010
4097,35-54 years,France,2640000000000.0,8518205,3746.9,male,36.6,3118,2249.0,2010
4098,55-74 years,France,2640000000000.0,6187723,3746.9,male,31.61,1956,2249.0,2010
4099,25-34 years,France,2640000000000.0,3829316,3746.9,male,21.02,805,2249.0,2010
4100,75+ years,France,2640000000000.0,3538923,3746.9,female,13.11,464,2249.0,2010
4101,55-74 years,France,2640000000000.0,6785286,3746.9,female,13.1,889,2249.0,2010
4102,35-54 years,France,2640000000000.0,8736585,3746.9,female,12.29,1074,2249.0,2010
4103,15-24 years,France,2640000000000.0,3937209,3746.9,male,9.78,385,2249.0,2010
4104,25-34 years,France,2640000000000.0,3906931,3746.9,female,4.53,177,2249.0,2010
4105,15-24 years,France,2640000000000.0,3823806,3746.9,female,3.06,117,2249.0,2010
4106,5-14 years,France,2640000000000.0,3947453,3746.9,male,0.58,23,2249.0,2010
4107,5-14 years,France,2640000000000.0,3763028,3746.9,female,0.45,17,2249.0,2010
4108,75+ years,France,2860000000000.0,2127014,3998.8,male,66.9,1423,2249.0,2011
4109,35-54 years,France,2860000000000.0,8492211,3998.8,male,37.1,3151,2249.0,2011
4110,55-74 years,France,2860000000000.0,6298402,3998.8,male,32.52,2048,2249.0,2011
4111,25-34 years,France,2860000000000.0,3844358,3998.8,male,20.24,778,2249.0,2011
4112,75+ years,France,2860000000000.0,3588632,3998.8,female,12.62,453,2249.0,2011
4113,55-74 years,France,2860000000000.0,6902929,3998.8,female,12.26,846,2249.0,2011
4114,35-54 years,France,2860000000000.0,8695673,3998.8,female,11.63,1011,2249.0,2011
4115,15-24 years,France,2860000000000.0,3914976,3998.8,male,9.37,367,2249.0,2011
4116,25-34 years,France,2860000000000.0,3930109,3998.8,female,4.35,171,2249.0,2011
4117,15-24 years,France,2860000000000.0,3794959,3998.8,female,3.27,124,2249.0,2011
4118,5-14 years,France,2860000000000.0,3969371,3998.8,male,0.58,23,2249.0,2011
4119,5-14 years,France,2860000000000.0,3786009,3998.8,female,0.34,13,2249.0,2011
4120,75+ years,France,2680000000000.0,2168819,3769.5,male,65.24,1415,2249.0,2012
4121,35-54 years,France,2680000000000.0,8465545,3769.5,male,34.29,2903,2249.0,2012
4122,55-74 years,France,2680000000000.0,6408537,3769.5,male,30.26,1939,2249.0,2012
4123,25-34 years,France,2680000000000.0,3856840,3769.5,male,17.84,688,2249.0,2012
4124,75+ years,France,2680000000000.0,3626173,3769.5,female,12.66,459,2249.0,2012
4125,55-74 years,France,2680000000000.0,7023009,3769.5,female,10.92,767,2249.0,2012
4126,35-54 years,France,2680000000000.0,8655592,3769.5,female,10.29,891,2249.0,2012
4127,15-24 years,France,2680000000000.0,3900107,3769.5,male,9.2,359,2249.0,2012
4128,25-34 years,France,2680000000000.0,3948305,3769.5,female,4.63,183,2249.0,2012
4129,15-24 years,France,2680000000000.0,3776265,3769.5,female,2.81,106,2249.0,2012
4130,5-14 years,France,2680000000000.0,3995444,3769.5,male,0.55,22,2249.0,2012
4131,5-14 years,France,2680000000000.0,3813821,3769.5,female,0.29,11,2249.0,2012
4132,75+ years,France,2810000000000.0,2201053,3945.0,male,60.97,1342,2249.0,2013
4133,35-54 years,France,2810000000000.0,8444516,3945.0,male,33.77,2852,2249.0,2013
4134,55-74 years,France,2810000000000.0,6526578,3945.0,male,30.69,2003,2249.0,2013
4135,25-34 years,France,2810000000000.0,3873724,3945.0,male,18.07,700,2249.0,2013
4136,75+ years,France,2810000000000.0,3642541,3945.0,female,11.7,426,2249.0,2013
4137,55-74 years,France,2810000000000.0,7157766,3945.0,female,11.4,816,2249.0,2013
4138,35-54 years,France,2810000000000.0,8632938,3945.0,female,9.8,846,2249.0,2013
4139,15-24 years,France,2810000000000.0,3849077,3945.0,male,8.05,310,2249.0,2013
4140,25-34 years,France,2810000000000.0,3972053,3945.0,female,4.03,160,2249.0,2013
4141,15-24 years,France,2810000000000.0,3728182,3945.0,female,3.11,116,2249.0,2013
4142,5-14 years,France,2810000000000.0,4032157,3945.0,male,0.45,18,2249.0,2013
4143,5-14 years,France,2810000000000.0,3849484,3945.0,female,0.29,11,2249.0,2013
4144,75+ years,France,2850000000000.0,2243922,3990.3,male,59.0,1324,2249.0,2014
4145,35-54 years,France,2850000000000.0,8426009,3990.3,male,30.1,2536,2249.0,2014
4146,55-74 years,France,2850000000000.0,6655516,3990.3,male,27.42,1825,2249.0,2014
4147,25-34 years,France,2850000000000.0,3877350,3990.3,male,17.54,680,2249.0,2014
4148,75+ years,France,2850000000000.0,3677450,3990.3,female,11.53,424,2249.0,2014
4149,55-74 years,France,2850000000000.0,7300857,3990.3,female,10.19,744,2249.0,2014
4150,35-54 years,France,2850000000000.0,8608404,3990.3,female,9.04,778,2249.0,2014
4151,15-24 years,France,2850000000000.0,3841223,3990.3,male,7.34,282,2249.0,2014
4152,25-34 years,France,2850000000000.0,3985618,3990.3,female,4.27,170,2249.0,2014
4153,15-24 years,France,2850000000000.0,3711936,3990.3,female,2.48,92,2249.0,2014
4154,5-14 years,France,2850000000000.0,4069116,3990.3,male,0.34,14,2249.0,2014
4155,5-14 years,France,2850000000000.0,3878553,3990.3,female,0.31,12,2249.0,2014
4156,75+ years,Georgia,7753501868.0,62200,23.0,male,22.51,14,2046.0,1990
4157,55-74 years,Georgia,7753501868.0,377250,23.0,male,9.54,36,2046.0,1990
4158,35-54 years,Georgia,7753501868.0,616350,23.0,male,7.14,44,2046.0,1990
4159,75+ years,Georgia,7753501868.0,136200,23.0,female,5.87,8,2046.0,1990
4160,25-34 years,Georgia,7753501868.0,422400,23.0,male,5.45,23,2046.0,1990
4161,15-24 years,Georgia,7753501868.0,424000,23.0,male,5.42,23,2046.0,1990
4162,55-74 years,Georgia,7753501868.0,525250,23.0,female,3.43,18,2046.0,1990
4163,35-54 years,Georgia,7753501868.0,682450,23.0,female,3.22,22,2046.0,1990
4164,15-24 years,Georgia,7753501868.0,415850,23.0,female,0.96,4,2046.0,1990
4165,25-34 years,Georgia,7753501868.0,451450,23.0,female,0.89,4,2046.0,1990
4166,5-14 years,Georgia,7753501868.0,428500,23.0,female,0.0,0,2046.0,1990
4167,5-14 years,Georgia,7753501868.0,444500,23.0,male,0.0,0,2046.0,1990
4168,75+ years,Georgia,6357615894.0,62950,23.0,male,14.3,9,2046.0,1991
4169,55-74 years,Georgia,6357615894.0,382950,23.0,male,11.49,44,2046.0,1991
4170,35-54 years,Georgia,6357615894.0,626000,23.0,male,6.07,38,2046.0,1991
4171,75+ years,Georgia,6357615894.0,138300,23.0,female,5.78,8,2046.0,1991
4172,25-34 years,Georgia,6357615894.0,418850,23.0,male,4.77,20,2046.0,1991
4173,55-74 years,Georgia,6357615894.0,530000,23.0,female,3.58,19,2046.0,1991
4174,15-24 years,Georgia,6357615894.0,425700,23.0,male,2.82,12,2046.0,1991
4175,35-54 years,Georgia,6357615894.0,695100,23.0,female,2.16,15,2046.0,1991
4176,15-24 years,Georgia,6357615894.0,418300,23.0,female,0.96,4,2046.0,1991
4177,25-34 years,Georgia,6357615894.0,447700,23.0,female,0.89,4,2046.0,1991
4178,5-14 years,Georgia,6357615894.0,428250,23.0,female,0.23,1,2046.0,1991
4179,5-14 years,Georgia,6357615894.0,444450,23.0,male,0.0,0,2046.0,1991
4180,75+ years,Georgia,3690328964.0,63000,23.0,male,15.87,10,2046.0,1992
4181,55-74 years,Georgia,3690328964.0,383700,23.0,male,13.29,51,2046.0,1992
4182,35-54 years,Georgia,3690328964.0,628000,23.0,male,7.32,46,2046.0,1992
4183,25-34 years,Georgia,3690328964.0,410250,23.0,male,6.34,26,2046.0,1992
4184,75+ years,Georgia,3690328964.0,138750,23.0,female,4.32,6,2046.0,1992
4185,15-24 years,Georgia,3690328964.0,422250,23.0,male,4.26,18,2046.0,1992
4186,55-74 years,Georgia,3690328964.0,528300,23.0,female,3.22,17,2046.0,1992
4187,15-24 years,Georgia,3690328964.0,415550,23.0,female,2.17,9,2046.0,1992
4188,35-54 years,Georgia,3690328964.0,699000,23.0,female,1.86,13,2046.0,1992
4189,25-34 years,Georgia,3690328964.0,438250,23.0,female,1.83,8,2046.0,1992
4190,5-14 years,Georgia,3690328964.0,422700,23.0,female,0.0,0,2046.0,1992
4191,5-14 years,Georgia,3690328964.0,438950,23.0,male,0.0,0,2046.0,1992
4192,55-74 years,Georgia,2513870587.0,370200,23.0,male,10.26,38,2046.0,1994
4193,75+ years,Georgia,2513870587.0,127950,23.0,female,5.47,7,2046.0,1994
4194,75+ years,Georgia,2513870587.0,57750,23.0,male,5.19,3,2046.0,1994
4195,15-24 years,Georgia,2513870587.0,380700,23.0,male,3.94,15,2046.0,1994
4196,35-54 years,Georgia,2513870587.0,561650,23.0,male,3.74,21,2046.0,1994
4197,25-34 years,Georgia,2513870587.0,360400,23.0,male,3.61,13,2046.0,1994
4198,55-74 years,Georgia,2513870587.0,498750,23.0,female,2.61,13,2046.0,1994
4199,35-54 years,Georgia,2513870587.0,630750,23.0,female,1.43,9,2046.0,1994
4200,15-24 years,Georgia,2513870587.0,376100,23.0,female,0.53,2,2046.0,1994
4201,25-34 years,Georgia,2513870587.0,384600,23.0,female,0.52,2,2046.0,1994
4202,5-14 years,Georgia,2513870587.0,377700,23.0,female,0.0,0,2046.0,1994
4203,5-14 years,Georgia,2513870587.0,392350,23.0,male,0.0,0,2046.0,1994
4204,55-74 years,Georgia,2693731866.0,346850,23.0,male,10.09,35,2046.0,1995
4205,75+ years,Georgia,2693731866.0,56650,23.0,male,7.06,4,2046.0,1995
4206,35-54 years,Georgia,2693731866.0,570450,23.0,male,5.96,34,2046.0,1995
4207,25-34 years,Georgia,2693731866.0,346300,23.0,male,5.2,18,2046.0,1995
4208,15-24 years,Georgia,2693731866.0,370700,23.0,male,3.78,14,2046.0,1995
4209,55-74 years,Georgia,2693731866.0,470750,23.0,female,2.97,14,2046.0,1995
4210,75+ years,Georgia,2693731866.0,126000,23.0,female,2.38,3,2046.0,1995
4211,35-54 years,Georgia,2693731866.0,640250,23.0,female,1.41,9,2046.0,1995
4212,15-24 years,Georgia,2693731866.0,366950,23.0,female,1.09,4,2046.0,1995
4213,25-34 years,Georgia,2693731866.0,369450,23.0,female,0.54,2,2046.0,1995
4214,5-14 years,Georgia,2693731866.0,380400,23.0,male,0.26,1,2046.0,1995
4215,5-14 years,Georgia,2693731866.0,366100,23.0,female,0.0,0,2046.0,1995
4216,75+ years,Georgia,3094915506.0,55600,23.0,male,16.19,9,2046.0,1996
4217,55-74 years,Georgia,3094915506.0,341550,23.0,male,11.71,40,2046.0,1996
4218,75+ years,Georgia,3094915506.0,124250,23.0,female,8.85,11,2046.0,1996
4219,35-54 years,Georgia,3094915506.0,562200,23.0,male,8.0,45,2046.0,1996
4220,25-34 years,Georgia,3094915506.0,333150,23.0,male,6.0,20,2046.0,1996
4221,55-74 years,Georgia,3094915506.0,461300,23.0,female,3.03,14,2046.0,1996
4222,15-24 years,Georgia,3094915506.0,361400,23.0,male,2.49,9,2046.0,1996
4223,25-34 years,Georgia,3094915506.0,355300,23.0,female,1.41,5,2046.0,1996
4224,15-24 years,Georgia,3094915506.0,358400,23.0,female,1.12,4,2046.0,1996
4225,35-54 years,Georgia,3094915506.0,632650,23.0,female,0.63,4,2046.0,1996
4226,5-14 years,Georgia,3094915506.0,369200,23.0,male,0.27,1,2046.0,1996
4227,5-14 years,Georgia,3094915506.0,355350,23.0,female,0.0,0,2046.0,1996
4228,75+ years,Georgia,3510540809.0,55000,32.8,male,14.55,8,2046.0,1997
4229,55-74 years,Georgia,3510540809.0,338550,32.8,male,14.47,49,2046.0,1997
4230,25-34 years,Georgia,3510540809.0,322550,32.8,male,6.82,22,2046.0,1997
4231,35-54 years,Georgia,3510540809.0,557750,32.8,male,6.81,38,2046.0,1997
