,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
1483,3,5,236000000000.0,589400.0,2647.3,0,0.0,0.0,1546.0,1992.0
1484,5,5,226000000000.0,206300.0,2500.4,1,10.0,196.0,1546.0,1993.0
1485,2,5,226000000000.0,1346000.0,2500.4,1,5.0,573.0,1546.0,1993.0
1486,4,5,226000000000.0,956900.0,2500.4,1,4.0,365.0,1546.0,1993.0
1487,1,5,226000000000.0,810400.0,2500.4,1,4.0,276.0,1546.0,1993.0
1488,5,5,226000000000.0,419100.0,2500.4,0,3.0,94.0,1546.0,1993.0
1489,0,5,226000000000.0,674100.0,2500.4,1,3.0,138.0,1546.0,1993.0
1490,4,5,226000000000.0,1097600.0,2500.4,0,2.0,192.0,1546.0,1993.0
1491,2,5,226000000000.0,1315100.0,2500.4,0,2.0,196.0,1546.0,1993.0
1492,1,5,226000000000.0,779500.0,2500.4,0,1.0,74.0,1546.0,1993.0
1493,0,5,226000000000.0,648400.0,2500.4,0,1.0,33.0,1546.0,1993.0
1494,3,5,226000000000.0,619900.0,2500.4,1,1.0,4.0,1546.0,1993.0
1495,3,5,226000000000.0,589600.0,2500.4,0,1.0,1.0,1546.0,1993.0
1496,5,5,246000000000.0,204800.0,2647.7,1,10.0,200.0,1546.0,1994.0
1497,2,5,246000000000.0,1367300.0,2647.7,1,4.0,538.0,1546.0,1994.0
1498,4,5,246000000000.0,968900.0,2647.7,1,4.0,378.0,1546.0,1994.0
1499,1,5,246000000000.0,804200.0,2647.7,1,4.0,266.0,1546.0,1994.0
1500,0,5,246000000000.0,665700.0,2647.7,1,3.0,151.0,1546.0,1994.0
1501,5,5,246000000000.0,414900.0,2647.7,0,2.0,82.0,1546.0,1994.0
1502,4,5,246000000000.0,1110600.0,2647.7,0,2.0,185.0,1546.0,1994.0
1503,2,5,246000000000.0,1334900.0,2647.7,0,2.0,213.0,1546.0,1994.0
1504,1,5,246000000000.0,774100.0,2647.7,0,2.0,83.0,1546.0,1994.0
1505,0,5,246000000000.0,641000.0,2647.7,0,1.0,24.0,1546.0,1994.0
1506,3,5,246000000000.0,620600.0,2647.7,1,1.0,10.0,1546.0,1994.0
1507,3,5,246000000000.0,590400.0,2647.7,0,1.0,1.0,1546.0,1994.0
1508,5,5,290000000000.0,211300.0,2946.5,1,8.0,169.0,1546.0,1995.0
1509,2,5,290000000000.0,1390200.0,2946.5,1,5.0,593.0,1546.0,1995.0
1510,4,5,290000000000.0,969500.0,2946.5,1,5.0,392.0,1546.0,1995.0
1511,1,5,290000000000.0,795600.0,2946.5,1,4.0,244.0,1546.0,1995.0
1512,0,5,290000000000.0,657100.0,2946.5,1,3.0,142.0,1546.0,1995.0
1513,5,5,290000000000.0,422900.0,2946.5,0,2.0,84.0,1546.0,1995.0
1514,4,5,290000000000.0,1108700.0,2946.5,0,2.0,185.0,1546.0,1995.0
1515,2,5,290000000000.0,1357900.0,2946.5,0,2.0,222.0,1546.0,1995.0
1516,1,5,290000000000.0,767500.0,2946.5,0,1.0,72.0,1546.0,1995.0
1517,0,5,290000000000.0,634100.0,2946.5,0,1.0,39.0,1546.0,1995.0
1518,3,5,290000000000.0,621100.0,2946.5,1,1.0,10.0,1546.0,1995.0
1519,3,5,290000000000.0,591200.0,2946.5,0,1.0,3.0,1546.0,1995.0
1520,5,5,281000000000.0,221792.0,2908.9,1,8.0,173.0,1546.0,1996.0
1521,2,5,281000000000.0,1417838.0,2908.9,1,4.0,551.0,1546.0,1996.0
1522,4,5,281000000000.0,961063.0,2908.9,1,4.0,352.0,1546.0,1996.0
1523,1,5,281000000000.0,786754.0,2908.9,1,4.0,239.0,1546.0,1996.0
1524,0,5,281000000000.0,649022.0,2908.9,1,3.0,140.0,1546.0,1996.0
1525,5,5,281000000000.0,436450.0,2908.9,0,2.0,68.0,1546.0,1996.0
1526,2,5,281000000000.0,1386275.0,2908.9,0,2.0,215.0,1546.0,1996.0
1527,4,5,281000000000.0,1095398.0,2908.9,0,2.0,157.0,1546.0,1996.0
1528,1,5,281000000000.0,760530.0,2908.9,0,2.0,77.0,1546.0,1996.0
1529,0,5,281000000000.0,627412.0,2908.9,0,1.0,36.0,1546.0,1996.0
1530,3,5,281000000000.0,622534.0,2908.9,1,1.0,3.0,1546.0,1996.0
1531,3,5,281000000000.0,592477.0,2908.9,0,1.0,2.0,1546.0,1996.0
1532,5,5,255000000000.0,226961.0,2674.4,1,9.0,197.0,1546.0,1997.0
1533,2,5,255000000000.0,1433650.0,2674.4,1,5.0,608.0,1546.0,1997.0
1534,4,5,255000000000.0,955659.0,2674.4,1,4.0,343.0,1546.0,1997.0
1535,1,5,255000000000.0,782814.0,2674.4,1,4.0,273.0,1546.0,1997.0
1536,0,5,255000000000.0,645571.0,2674.4,1,2.0,124.0,1546.0,1997.0
1537,2,5,255000000000.0,1402471.0,2674.4,0,2.0,238.0,1546.0,1997.0
1538,4,5,255000000000.0,1087545.0,2674.4,0,2.0,173.0,1546.0,1997.0
1539,5,5,255000000000.0,443094.0,2674.4,0,2.0,69.0,1546.0,1997.0
1540,1,5,255000000000.0,757131.0,2674.4,0,2.0,81.0,1546.0,1997.0
1541,0,5,255000000000.0,624118.0,2674.4,0,1.0,34.0,1546.0,1997.0
1542,3,5,255000000000.0,623586.0,2674.4,1,1.0,6.0,1546.0,1997.0
1543,3,5,255000000000.0,593623.0,2674.4,0,0.0,0.0,1546.0,1997.0
1544,5,5,261000000000.0,241792.0,2671.1,1,8.0,185.0,1546.0,1998.0
1545,2,5,261000000000.0,1471297.0,2671.1,1,4.0,571.0,1546.0,1998.0
1546,4,5,261000000000.0,949378.0,2671.1,1,4.0,329.0,1546.0,1998.0
1547,1,5,261000000000.0,764850.0,2671.1,1,4.0,236.0,1546.0,1998.0
1548,0,5,261000000000.0,636467.0,2671.1,1,3.0,136.0,1546.0,1998.0
1549,5,5,261000000000.0,461159.0,2671.1,0,2.0,86.0,1546.0,1998.0
1550,2,5,261000000000.0,1440638.0,2671.1,0,2.0,228.0,1546.0,1998.0
1551,4,5,261000000000.0,1073492.0,2671.1,0,2.0,154.0,1546.0,1998.0
1552,1,5,261000000000.0,741822.0,2671.1,0,1.0,56.0,1546.0,1998.0
1553,0,5,261000000000.0,615839.0,2671.1,0,1.0,31.0,1546.0,1998.0
1554,3,5,261000000000.0,626794.0,2671.1,1,1.0,5.0,1546.0,1998.0
1555,3,5,261000000000.0,597469.0,2671.1,0,1.0,2.0,1546.0,1998.0
1556,5,5,260000000000.0,251980.0,2691.7,1,6.0,148.0,1546.0,1999.0
1557,2,5,260000000000.0,1492493.0,2691.7,1,4.0,558.0,1546.0,1999.0
1558,4,5,260000000000.0,950152.0,2691.7,1,4.0,329.0,1546.0,1999.0
1559,1,5,260000000000.0,748800.0,2691.7,1,3.0,204.0,1546.0,1999.0
1560,0,5,260000000000.0,632892.0,2691.7,1,2.0,113.0,1546.0,1999.0
1561,4,5,260000000000.0,1069485.0,2691.7,0,2.0,145.0,1546.0,1999.0
1562,2,5,260000000000.0,1462303.0,2691.7,0,2.0,198.0,1546.0,1999.0
1563,5,5,260000000000.0,473110.0,2691.7,0,2.0,62.0,1546.0,1999.0
1564,1,5,260000000000.0,727178.0,2691.7,0,1.0,63.0,1546.0,1999.0
1565,0,5,260000000000.0,613014.0,2691.7,0,1.0,26.0,1546.0,1999.0
1566,3,5,260000000000.0,628075.0,2691.7,1,1.0,9.0,1546.0,1999.0
1567,3,5,260000000000.0,598795.0,2691.7,0,1.0,2.0,1546.0,1999.0
1568,5,5,238000000000.0,261961.0,2391.5,1,7.0,176.0,1546.0,2000.0
1569,2,5,238000000000.0,1511704.0,2391.5,1,4.0,589.0,1546.0,2000.0
1570,4,5,238000000000.0,952563.0,2391.5,1,4.0,353.0,1546.0,2000.0
1571,1,5,238000000000.0,731332.0,2391.5,1,4.0,265.0,1546.0,2000.0
1572,0,5,238000000000.0,631207.0,2391.5,1,3.0,139.0,1546.0,2000.0
1573,2,5,238000000000.0,1481833.0,2391.5,0,2.0,253.0,1546.0,2000.0
1574,4,5,238000000000.0,1067181.0,2391.5,0,2.0,180.0,1546.0,2000.0
1575,5,5,238000000000.0,484631.0,2391.5,0,2.0,76.0,1546.0,2000.0
1576,1,5,238000000000.0,711759.0,2391.5,0,1.0,69.0,1546.0,2000.0
1577,0,5,238000000000.0,612148.0,2391.5,0,1.0,38.0,1546.0,2000.0
1578,3,5,238000000000.0,628531.0,2391.5,1,1.0,4.0,1546.0,2000.0
1579,3,5,238000000000.0,599175.0,2391.5,0,1.0,1.0,1546.0,2000.0
1580,5,5,238000000000.0,271676.0,2379.8,1,7.0,171.0,1546.0,2001.0
1581,2,5,238000000000.0,1524828.0,2379.8,1,5.0,686.0,1546.0,2001.0
1582,4,5,238000000000.0,961448.0,2379.8,1,4.0,361.0,1546.0,2001.0
1583,1,5,238000000000.0,717487.0,2379.8,1,4.0,239.0,1546.0,2001.0
1584,0,5,238000000000.0,631774.0,2379.8,1,2.0,118.0,1546.0,2001.0
1585,5,5,238000000000.0,496214.0,2379.8,0,2.0,86.0,1546.0,2001.0
1586,2,5,238000000000.0,1495214.0,2379.8,0,2.0,248.0,1546.0,2001.0
1587,4,5,238000000000.0,1070496.0,2379.8,0,2.0,155.0,1546.0,2001.0
1588,1,5,238000000000.0,699613.0,2379.8,0,1.0,55.0,1546.0,2001.0
1589,0,5,238000000000.0,612659.0,2379.8,0,1.0,35.0,1546.0,2001.0
1590,3,5,238000000000.0,628591.0,2379.8,1,1.0,7.0,1546.0,2001.0
1591,3,5,238000000000.0,600055.0,2379.8,0,1.0,4.0,1546.0,2001.0
1592,5,5,259000000000.0,280663.0,2590.4,1,7.0,173.0,1546.0,2002.0
1593,2,5,259000000000.0,1532542.0,2590.4,1,5.0,636.0,1546.0,2002.0
1594,4,5,259000000000.0,976466.0,2590.4,1,4.0,344.0,1546.0,2002.0
1595,1,5,259000000000.0,708881.0,2590.4,1,4.0,235.0,1546.0,2002.0
1596,4,5,259000000000.0,1080063.0,2590.4,0,2.0,186.0,1546.0,2002.0
1597,0,5,259000000000.0,633971.0,2590.4,1,2.0,107.0,1546.0,2002.0
1598,2,5,259000000000.0,1503026.0,2590.4,0,2.0,242.0,1546.0,2002.0
1599,5,5,259000000000.0,506614.0,2590.4,0,2.0,66.0,1546.0,2002.0
1600,1,5,259000000000.0,692308.0,2590.4,0,1.0,58.0,1546.0,2002.0
1601,0,5,259000000000.0,614288.0,2590.4,0,1.0,24.0,1546.0,2002.0
1602,3,5,259000000000.0,600964.0,2590.4,0,1.0,3.0,1546.0,2002.0
1603,3,5,259000000000.0,628784.0,2590.4,1,1.0,2.0,1546.0,2002.0
1604,5,5,319000000000.0,289022.0,3160.2,1,7.0,179.0,1546.0,2003.0
1605,2,5,319000000000.0,1538139.0,3160.2,1,5.0,684.0,1546.0,2003.0
1606,4,5,319000000000.0,991219.0,3160.2,1,4.0,324.0,1546.0,2003.0
1607,1,5,319000000000.0,702195.0,3160.2,1,4.0,221.0,1546.0,2003.0
1608,0,5,319000000000.0,636426.0,3160.2,1,2.0,121.0,1546.0,2003.0
1609,4,5,319000000000.0,1090130.0,3160.2,0,2.0,169.0,1546.0,2003.0
1610,2,5,319000000000.0,1509017.0,3160.2,0,2.0,218.0,1546.0,2003.0
1611,5,5,319000000000.0,515520.0,3160.2,0,2.0,60.0,1546.0,2003.0
1612,1,5,319000000000.0,687593.0,3160.2,0,1.0,64.0,1546.0,2003.0
1613,0,5,319000000000.0,616806.0,3160.2,0,1.0,39.0,1546.0,2003.0
1614,3,5,319000000000.0,627838.0,3160.2,1,1.0,8.0,1546.0,2003.0
1615,3,5,319000000000.0,600217.0,3160.2,0,1.0,4.0,1546.0,2003.0
1616,5,5,371000000000.0,297919.0,3541.5,1,6.0,157.0,1546.0,2004.0
1617,2,5,371000000000.0,1542915.0,3541.5,1,5.0,618.0,1546.0,2004.0
1618,4,5,371000000000.0,1005599.0,3541.5,1,4.0,343.0,1546.0,2004.0
1619,1,5,371000000000.0,696334.0,3541.5,1,3.0,205.0,1546.0,2004.0
1620,0,5,371000000000.0,638439.0,3541.5,1,2.0,124.0,1546.0,2004.0
1621,2,5,371000000000.0,1515362.0,3541.5,0,2.0,237.0,1546.0,2004.0
1622,4,5,371000000000.0,1099444.0,3541.5,0,2.0,146.0,1546.0,2004.0
1623,5,5,371000000000.0,525456.0,3541.5,0,2.0,65.0,1546.0,2004.0
1624,1,5,371000000000.0,683475.0,3541.5,0,1.0,55.0,1546.0,2004.0
1625,0,5,371000000000.0,620047.0,3541.5,0,1.0,28.0,1546.0,2004.0
1626,3,5,371000000000.0,597900.0,3541.5,0,1.0,6.0,1546.0,2004.0
1627,3,5,371000000000.0,625132.0,3541.5,1,1.0,3.0,1546.0,2004.0
1628,5,5,387000000000.0,308369.0,3615.3,1,6.0,170.0,1546.0,2005.0
1629,2,5,387000000000.0,1549954.0,3615.3,1,5.0,643.0,1546.0,2005.0
1630,4,5,387000000000.0,1018252.0,3615.3,1,4.0,370.0,1546.0,2005.0
1631,1,5,387000000000.0,691901.0,3615.3,1,3.0,195.0,1546.0,2005.0
1632,4,5,387000000000.0,1106872.0,3615.3,0,2.0,173.0,1546.0,2005.0
1633,2,5,387000000000.0,1523342.0,3615.3,0,2.0,236.0,1546.0,2005.0
1634,0,5,387000000000.0,641284.0,3615.3,1,2.0,98.0,1546.0,2005.0
1635,5,5,387000000000.0,537786.0,3615.3,0,2.0,69.0,1546.0,2005.0
1636,1,5,387000000000.0,681309.0,3615.3,0,1.0,48.0,1546.0,2005.0
1637,0,5,387000000000.0,624077.0,3615.3,0,1.0,26.0,1546.0,2005.0
1638,3,5,387000000000.0,622381.0,3615.3,1,1.0,1.0,1546.0,2005.0
1639,3,5,387000000000.0,595487.0,3615.3,0,0.0,0.0,1546.0,2005.0
1640,5,5,410000000000.0,319905.0,3777.7,1,5.0,142.0,1546.0,2006.0
1641,2,5,410000000000.0,1559144.0,3777.7,1,4.0,616.0,1546.0,2006.0
1642,4,5,410000000000.0,1029722.0,3777.7,1,4.0,333.0,1546.0,2006.0
1643,1,5,410000000000.0,689593.0,3777.7,1,4.0,217.0,1546.0,2006.0
1644,4,5,410000000000.0,1113517.0,3777.7,0,2.0,167.0,1546.0,2006.0
1645,2,5,410000000000.0,1532206.0,3777.7,0,2.0,229.0,1546.0,2006.0
1646,0,5,410000000000.0,645841.0,3777.7,1,2.0,86.0,1546.0,2006.0
1647,5,5,410000000000.0,550950.0,3777.7,0,2.0,64.0,1546.0,2006.0
1648,1,5,410000000000.0,680859.0,3777.7,0,1.0,50.0,1546.0,2006.0
1649,0,5,410000000000.0,629311.0,3777.7,0,1.0,27.0,1546.0,2006.0
1650,3,5,410000000000.0,592596.0,3777.7,0,1.0,3.0,1546.0,2006.0
1651,3,5,410000000000.0,619058.0,3777.7,1,1.0,1.0,1546.0,2006.0
1652,5,5,472000000000.0,331504.0,4222.6,1,5.0,163.0,1546.0,2007.0
1653,2,5,472000000000.0,1567727.0,4222.6,1,4.0,578.0,1546.0,2007.0
1654,4,5,472000000000.0,1043262.0,4222.6,1,3.0,308.0,1546.0,2007.0
1655,1,5,472000000000.0,689694.0,4222.6,1,3.0,174.0,1546.0,2007.0
1656,2,5,472000000000.0,1540147.0,4222.6,0,2.0,232.0,1546.0,2007.0
1657,4,5,472000000000.0,1122161.0,4222.6,0,2.0,166.0,1546.0,2007.0
1658,0,5,472000000000.0,651293.0,4222.6,1,2.0,91.0,1546.0,2007.0
1659,5,5,472000000000.0,563862.0,4222.6,0,2.0,76.0,1546.0,2007.0
1660,1,5,472000000000.0,681575.0,4222.6,0,1.0,40.0,1546.0,2007.0
1661,0,5,472000000000.0,635389.0,4222.6,0,1.0,22.0,1546.0,2007.0
1662,3,5,472000000000.0,614877.0,4222.6,1,1.0,6.0,1546.0,2007.0
1663,3,5,472000000000.0,588775.0,4222.6,0,1.0,1.0,1546.0,2007.0
1664,5,5,519000000000.0,341406.0,4690.4,1,6.0,174.0,1546.0,2008.0
1665,2,5,519000000000.0,1573470.0,4690.4,1,5.0,648.0,1546.0,2008.0
1666,4,5,519000000000.0,1058969.0,4690.4,1,4.0,340.0,1546.0,2008.0
1667,1,5,519000000000.0,691616.0,4690.4,1,3.0,177.0,1546.0,2008.0
1668,0,5,519000000000.0,657101.0,4690.4,1,2.0,110.0,1546.0,2008.0
1669,2,5,519000000000.0,1545151.0,4690.4,0,2.0,225.0,1546.0,2008.0
1670,4,5,519000000000.0,1133712.0,4690.4,0,2.0,165.0,1546.0,2008.0
1671,5,5,519000000000.0,574334.0,4690.4,0,2.0,69.0,1546.0,2008.0
1672,1,5,519000000000.0,684849.0,4690.4,0,1.0,46.0,1546.0,2008.0
1673,0,5,519000000000.0,641708.0,4690.4,0,1.0,37.0,1546.0,2008.0
1674,3,5,519000000000.0,586242.0,4690.4,0,1.0,5.0,1546.0,2008.0
1675,3,5,519000000000.0,612292.0,4690.4,1,1.0,3.0,1546.0,2008.0
2204,5,8,594000000000.0,459600.0,2168.2,1,4.0,149.0,2051.0,1990.0
2205,1,8,594000000000.0,2372600.0,2168.2,1,3.0,703.0,2051.0,1990.0
2206,2,8,594000000000.0,3483200.0,2168.2,1,3.0,884.0,2051.0,1990.0
2207,0,8,594000000000.0,1970600.0,2168.2,1,3.0,484.0,2051.0,1990.0
2208,4,8,594000000000.0,1969600.0,2168.2,1,3.0,430.0,2051.0,1990.0
2209,2,8,594000000000.0,3506700.0,2168.2,0,1.0,293.0,2051.0,1990.0
2210,1,8,594000000000.0,2388600.0,2168.2,0,1.0,154.0,2051.0,1990.0
2211,4,8,594000000000.0,2216700.0,2168.2,0,1.0,125.0,2051.0,1990.0
2212,0,8,594000000000.0,1888000.0,2168.2,0,1.0,94.0,2051.0,1990.0
2213,5,8,594000000000.0,768500.0,2168.2,0,1.0,32.0,2051.0,1990.0
2214,3,8,594000000000.0,1882100.0,2168.2,1,1.0,23.0,2051.0,1990.0
2215,3,8,594000000000.0,1798200.0,2168.2,0,1.0,7.0,2051.0,1990.0
2216,1,8,610000000000.0,2420300.0,2298.5,1,3.0,713.0,2051.0,1991.0
2217,5,8,610000000000.0,478900.0,2298.5,1,3.0,139.0,2051.0,1991.0
2218,0,8,610000000000.0,1943600.0,2298.5,1,3.0,539.0,2051.0,1991.0
2219,2,8,610000000000.0,3663400.0,2298.5,1,3.0,974.0,2051.0,1991.0
2220,4,8,610000000000.0,2031500.0,2298.5,1,3.0,490.0,2051.0,1991.0
2221,2,8,610000000000.0,3674300.0,2298.5,0,1.0,271.0,2051.0,1991.0
2222,1,8,610000000000.0,2446400.0,2298.5,0,1.0,177.0,2051.0,1991.0
2223,4,8,610000000000.0,2263200.0,2298.5,0,1.0,154.0,2051.0,1991.0
2224,0,8,610000000000.0,1886900.0,2298.5,0,1.0,76.0,2051.0,1991.0
2225,5,8,610000000000.0,795900.0,2298.5,0,1.0,31.0,2051.0,1991.0
2226,3,8,610000000000.0,1941100.0,2298.5,1,1.0,20.0,2051.0,1991.0
2227,3,8,610000000000.0,1844900.0,2298.5,0,1.0,9.0,2051.0,1991.0
2228,1,8,592000000000.0,2561600.0,2248.6,1,3.0,739.0,2051.0,1992.0
2229,5,8,592000000000.0,499900.0,2248.6,1,3.0,136.0,2051.0,1992.0
2230,2,8,592000000000.0,3889500.0,2248.6,1,3.0,1020.0,2051.0,1992.0
2231,0,8,592000000000.0,2042300.0,2248.6,1,3.0,504.0,2051.0,1992.0
2232,4,8,592000000000.0,2087600.0,2248.6,1,3.0,497.0,2051.0,1992.0
2233,2,8,592000000000.0,3857500.0,2248.6,0,1.0,323.0,2051.0,1992.0
2234,4,8,592000000000.0,2313800.0,2248.6,0,1.0,146.0,2051.0,1992.0
2235,1,8,592000000000.0,2499900.0,2248.6,0,1.0,155.0,2051.0,1992.0
2236,0,8,592000000000.0,1969200.0,2248.6,0,1.0,119.0,2051.0,1992.0
2237,5,8,592000000000.0,834600.0,2248.6,0,1.0,35.0,2051.0,1992.0
2238,3,8,592000000000.0,1995400.0,2248.6,1,1.0,26.0,2051.0,1992.0
2239,3,8,592000000000.0,1903100.0,2248.6,0,1.0,8.0,2051.0,1992.0
2240,2,8,577000000000.0,4049700.0,2146.0,1,3.0,1141.0,2051.0,1993.0
2241,1,8,577000000000.0,2568700.0,2146.0,1,3.0,721.0,2051.0,1993.0
2242,5,8,577000000000.0,513400.0,2146.0,1,3.0,138.0,2051.0,1993.0
2243,0,8,577000000000.0,2054700.0,2146.0,1,3.0,488.0,2051.0,1993.0
2244,4,8,577000000000.0,2127800.0,2146.0,1,3.0,499.0,2051.0,1993.0
2245,2,8,577000000000.0,4013200.0,2146.0,0,1.0,331.0,2051.0,1993.0
2246,5,8,577000000000.0,858000.0,2146.0,0,1.0,55.0,2051.0,1993.0
2247,4,8,577000000000.0,2348500.0,2146.0,0,1.0,146.0,2051.0,1993.0
2248,1,8,577000000000.0,2501800.0,2146.0,0,1.0,146.0,2051.0,1993.0
2249,0,8,577000000000.0,1978900.0,2146.0,0,1.0,93.0,2051.0,1993.0
2250,3,8,577000000000.0,2009100.0,2146.0,1,1.0,27.0,2051.0,1993.0
2251,3,8,577000000000.0,1920900.0,2146.0,0,1.0,18.0,2051.0,1993.0
2252,5,8,578000000000.0,527500.0,2040.4,1,4.0,160.0,2051.0,1994.0
2253,2,8,578000000000.0,4177400.0,2040.4,1,3.0,1150.0,2051.0,1994.0
2254,1,8,578000000000.0,2523000.0,2040.4,1,3.0,636.0,2051.0,1994.0
2255,0,8,578000000000.0,2048800.0,2040.4,1,3.0,506.0,2051.0,1994.0
2256,4,8,578000000000.0,2164400.0,2040.4,1,3.0,479.0,2051.0,1994.0
2257,2,8,578000000000.0,4145800.0,2040.4,0,1.0,339.0,2051.0,1994.0
2258,4,8,578000000000.0,2380300.0,2040.4,0,1.0,152.0,2051.0,1994.0
2259,1,8,578000000000.0,2460500.0,2040.4,0,1.0,135.0,2051.0,1994.0
2260,0,8,578000000000.0,1972200.0,2040.4,0,1.0,105.0,2051.0,1994.0
2261,5,8,578000000000.0,884500.0,2040.4,0,1.0,37.0,2051.0,1994.0
2262,3,8,578000000000.0,2024800.0,2040.4,1,1.0,37.0,2051.0,1994.0
2263,3,8,578000000000.0,1936800.0,2040.4,0,1.0,12.0,2051.0,1994.0
2264,1,8,604000000000.0,2489100.0,2064.0,1,3.0,744.0,2051.0,1995.0
2265,2,8,604000000000.0,4316200.0,2064.0,1,3.0,1264.0,2051.0,1995.0
2266,5,8,604000000000.0,549900.0,2064.0,1,3.0,146.0,2051.0,1995.0
2267,0,8,604000000000.0,2051200.0,2064.0,1,3.0,507.0,2051.0,1995.0
2268,4,8,604000000000.0,2193400.0,2064.0,1,3.0,473.0,2051.0,1995.0
2269,2,8,604000000000.0,4287400.0,2064.0,0,1.0,363.0,2051.0,1995.0
2270,4,8,604000000000.0,2403700.0,2064.0,0,1.0,157.0,2051.0,1995.0
2271,1,8,604000000000.0,2431800.0,2064.0,0,1.0,141.0,2051.0,1995.0
2272,0,8,604000000000.0,1972700.0,2064.0,0,1.0,96.0,2051.0,1995.0
2273,5,8,604000000000.0,921200.0,2064.0,0,1.0,34.0,2051.0,1995.0
2274,3,8,604000000000.0,2045200.0,2064.0,1,1.0,22.0,2051.0,1995.0
2275,3,8,604000000000.0,1956700.0,2064.0,0,1.0,21.0,2051.0,1995.0
2276,5,8,629000000000.0,555800.0,2129.2,1,3.0,162.0,2051.0,1996.0
2277,2,8,629000000000.0,4393100.0,2129.2,1,3.0,1273.0,2051.0,1996.0
2278,1,8,629000000000.0,2399900.0,2129.2,1,3.0,630.0,2051.0,1996.0
2279,0,8,629000000000.0,2058900.0,2129.2,1,3.0,490.0,2051.0,1996.0
2280,4,8,629000000000.0,2212300.0,2129.2,1,3.0,506.0,2051.0,1996.0
2281,2,8,629000000000.0,4396400.0,2129.2,0,1.0,434.0,2051.0,1996.0
2282,4,8,629000000000.0,2417100.0,2129.2,0,1.0,144.0,2051.0,1996.0
2283,1,8,629000000000.0,2346000.0,2129.2,0,1.0,137.0,2051.0,1996.0
2284,0,8,629000000000.0,1964700.0,2129.2,0,1.0,91.0,2051.0,1996.0
2285,5,8,629000000000.0,935900.0,2129.2,0,1.0,33.0,2051.0,1996.0
2286,3,8,629000000000.0,2064700.0,2129.2,1,1.0,32.0,2051.0,1996.0
2287,3,8,629000000000.0,1961800.0,2129.2,0,1.0,9.0,2051.0,1996.0
2288,2,8,653000000000.0,4525200.0,2207.5,1,3.0,1230.0,2051.0,1997.0
2289,5,8,653000000000.0,578100.0,2207.5,1,3.0,156.0,2051.0,1997.0
2290,1,8,653000000000.0,2359600.0,2207.5,1,3.0,535.0,2051.0,1997.0
2291,0,8,653000000000.0,2076000.0,2207.5,1,3.0,464.0,2051.0,1997.0
2292,4,8,653000000000.0,2249500.0,2207.5,1,3.0,490.0,2051.0,1997.0
2293,2,8,653000000000.0,4525500.0,2207.5,0,1.0,356.0,2051.0,1997.0
2294,1,8,653000000000.0,2308000.0,2207.5,0,1.0,136.0,2051.0,1997.0
2295,4,8,653000000000.0,2446100.0,2207.5,0,1.0,131.0,2051.0,1997.0
2296,0,8,653000000000.0,1980900.0,2207.5,0,1.0,90.0,2051.0,1997.0
2297,5,8,653000000000.0,970900.0,2207.5,0,1.0,42.0,2051.0,1997.0
2298,3,8,653000000000.0,2084500.0,2207.5,1,1.0,39.0,2051.0,1997.0
2299,3,8,653000000000.0,1980800.0,2207.5,0,1.0,12.0,2051.0,1997.0
2300,2,8,632000000000.0,4637556.0,2125.9,1,3.0,1226.0,2051.0,1998.0
2301,1,8,632000000000.0,2301724.0,2125.9,1,3.0,568.0,2051.0,1998.0
2302,5,8,632000000000.0,599107.0,2125.9,1,3.0,147.0,2051.0,1998.0
2303,0,8,632000000000.0,2090656.0,2125.9,1,3.0,457.0,2051.0,1998.0
2304,4,8,632000000000.0,2294107.0,2125.9,1,3.0,497.0,2051.0,1998.0
2305,2,8,632000000000.0,4634299.0,2125.9,0,1.0,341.0,2051.0,1998.0
2306,1,8,632000000000.0,2251763.0,2125.9,0,1.0,133.0,2051.0,1998.0
2307,0,8,632000000000.0,1993396.0,2125.9,0,1.0,105.0,2051.0,1998.0
2308,4,8,632000000000.0,2483325.0,2125.9,0,1.0,129.0,2051.0,1998.0
2309,5,8,632000000000.0,1003373.0,2125.9,0,1.0,50.0,2051.0,1998.0
2310,3,8,632000000000.0,2094080.0,2125.9,1,1.0,30.0,2051.0,1998.0
2311,3,8,632000000000.0,1989150.0,2125.9,0,1.0,16.0,2051.0,1998.0
2312,2,8,676000000000.0,4743615.0,2186.0,1,4.0,1442.0,2051.0,1999.0
2313,1,8,676000000000.0,2254396.0,2186.0,1,3.0,614.0,2051.0,1999.0
2314,5,8,676000000000.0,620972.0,2186.0,1,3.0,155.0,2051.0,1999.0
2315,4,8,676000000000.0,2341132.0,2186.0,1,3.0,520.0,2051.0,1999.0
2316,0,8,676000000000.0,2112560.0,2186.0,1,3.0,468.0,2051.0,1999.0
2317,2,8,676000000000.0,4736367.0,2186.0,0,1.0,435.0,2051.0,1999.0
2318,4,8,676000000000.0,2523439.0,2186.0,0,1.0,147.0,2051.0,1999.0
2319,1,8,676000000000.0,2206484.0,2186.0,0,1.0,118.0,2051.0,1999.0
2320,5,8,676000000000.0,1037189.0,2186.0,0,1.0,53.0,2051.0,1999.0
2321,0,8,676000000000.0,2014044.0,2186.0,0,1.0,90.0,2051.0,1999.0
2322,3,8,676000000000.0,2098556.0,2186.0,1,1.0,25.0,2051.0,1999.0
2323,3,8,676000000000.0,1992889.0,2186.0,0,1.0,7.0,2051.0,1999.0
